_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev20a,ev21a,ev22a,ev23a,ev24a,ev25a,ev26a,ev27a,ev28a,ev29a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,eventstate0,eventstate1,eventstate10,eventstate11,eventstate12,eventstate13,eventstate14,eventstate15,eventstate16,eventstate17,eventstate18,eventstate19,eventstate2,eventstate20,eventstate21,eventstate22,eventstate23,eventstate24,eventstate25,eventstate26,eventstate27,eventstate28,eventstate29,eventstate3,eventstate4,eventstate5,eventstate6,eventstate7,eventstate8,eventstate9,eventtype0,eventtype1,eventtype10,eventtype11,eventtype12,eventtype13,eventtype14,eventtype15,eventtype16,eventtype17,eventtype18,eventtype19,eventtype2,eventtype20,eventtype21,eventtype22,eventtype23,eventtype24,eventtype25,eventtype26,eventtype27,eventtype28,eventtype29,eventtype3,eventtype4,eventtype5,eventtype6,eventtype7,eventtype8,eventtype9,noevents,othertextfield0,othertextfield1,othertextfield10,othertextfield11,othertextfield12,othertextfield13,othertextfield14,othertextfield15,othertextfield16,othertextfield17,othertextfield18,othertextfield19,othertextfield2,othertextfield20,othertextfield21,othertextfield22,othertextfield23,othertextfield24,othertextfield25,othertextfield26,othertextfield27,othertextfield28,othertextfield29,othertextfield3,othertextfield4,othertextfield5,othertextfield6,othertextfield7,othertextfield8,othertextfield9,step_2_for_each_event_you_have_highlighted_select_the_event_state_and_the_event_type,verification,id,sentence
768063199,8/8/2015 04:15:07,1708089743,8/8/2015 04:14:31,false,instagc,0.9793,19913374,CAN,ON,Woodbridge,174.112.153.114,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,WSJ910225-0066_50,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic ."
768063199,8/8/2015 10:07:29,1708171248,8/8/2015 10:05:53,false,prodege,0.9666,27934334,GBR,C8,Croydon,81.159.60.172,1-3,,,,,,,,,,,6-8,,,,,,,,,,,18-19,32-34,38,,,,,,Has happened,Will happen,,,,,,,,,,,Has happened,,,,,,,,,,,Has happened,Has happened,,,,,,Reporting,Intention or Attempt,,,,,,,,,,,Reporting,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,WSJ910225-0066_50,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic ."
768063199,8/8/2015 16:39:23,1708268554,8/8/2015 16:37:59,false,prodege,0.9628,20464581,IRL,10,Galway,86.40.235.98,1,,,,,,,,,,,13,,,,,,,,,,,15,19,24,38,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,Has happened,Has happened,Has happened,,,,,Reporting,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Intention or Attempt,Intention or Attempt,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,WSJ910225-0066_50,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic ."
768063199,8/8/2015 20:09:33,1708318297,8/8/2015 20:09:02,false,gifthunterclub,0.9692,29582088,GBR,I2,Manchester,92.25.181.195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,WSJ910225-0066_50,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic ."
768063199,8/8/2015 23:29:21,1708405346,8/8/2015 23:25:40,false,prodege,0.9633,33432034,CAN,BC,Princeton,75.156.83.71,0-16,,,,,,,,,,,18-34,,,,,,,,,,,38-50,,,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,WSJ910225-0066_50,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic ."
768063199,8/9/2015 00:13:23,1708412772,8/9/2015 00:12:31,false,prodege,0.9551,25257275,CAN,BC,Port Coquitlam,70.68.58.9,1,,,,,,,,,,,19,,,,,,,,,,,24,38,,,,,,,Has happened,Has happened,,,,,,,,,,,Will happen,,,,,,,,,,,Has happened,,,,,,,Reporting,Reporting,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,WSJ910225-0066_50,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic ."
768063199,8/9/2015 04:12:32,1708476606,8/9/2015 04:10:43,false,prodege,0.9659,33565158,USA,OK,Woodward,107.142.162.102,1-16,,,,,,,,,,,18-25,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WSJ910225-0066_50,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic ."
768063199,8/9/2015 04:41:20,1708485372,8/9/2015 04:40:10,false,prodege,0.9461,32092351,USA,AZ,Phoenix,24.56.8.253,1-3,,,,,,,,,,,19,,,,,,,,,,,33-34,8-13,24-25,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,Has happened,Has happened,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,WSJ910225-0066_50,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic ."
768063199,8/9/2015 05:43:52,1708498125,8/9/2015 05:42:30,false,fusioncash,0.9372,5626024,USA,AR,Charleston,173.202.86.11,1,,,,,,,,,,,8,,,,,,,,,,,13,19,34,38,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,Has happened,Has happened,Has happened,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,Reporting,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,WSJ910225-0066_50,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic ."
768063199,8/9/2015 10:54:30,1708542699,8/9/2015 10:53:52,false,gifthunterclub,0.9567,33274628,GBR,I4,Morden,77.96.118.137,1-16,,,,,,,,,,,19-34,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WSJ910225-0066_50,"After cabling world leaders about his intention to give Saddam Hussein a final deadline to exit Kuwait , he offered him a week to withdraw fully , instead of the four days he originally considered , because of objections from some European partners that four days seemed punitive and unrealistic ."
