wsj_0816_1_13|0.0902258146166|0.323769907771
wsj_0816_1_12|0.0934291567841|0.318553893082
wsj_0816_1_11|0.0|0.0
wsj_0816_1_10|0.155630250077|0.281746014489
wsj_0816_1_15|0.114205906975|0.285022724571
wsj_0816_1_14|0.109858854894|0.338380520203
APW19980227.0468_0_45|0.0|0.305381490611
APW19980227.0468_0_44|0.0|0.348864744284
APW19980227.0468_0_41|0.0677325403589|0.304465972237
APW19980227.0468_0_40|0.0476843861788|0.339961051077
APW19980227.0468_0_43|0.0424548065058|0.359660822606
APW19980227.0468_0_42|0.0619612617143|0.3110003671
wsj_0187_8_6|0.14275499511|0.291658912222
wsj_0132_4_11|0.0497929037769|0.333907112105
wsj_0132_4_10|0.181356014783|0.283979154848
wsj_0132_4_13|0.232084832377|0.244606852814
wsj_0132_4_12|0.0496950678449|0.333116808452
wsj_0132_4_15|0.0542868733447|0.323481484098
wsj_0132_4_14|0.197141225494|0.268222837847
wsj_0132_4_17|0.21762721774|0.255581239363
wsj_0132_4_16|0.158721640289|0.279750399666
wsj_0132_4_18|0.0|0.305381490611
wsj_0575_25_30|0.0|0.305381490611
ABC19980304.1830.1636_13_9|0.0|0.0
ABC19980304.1830.1636_13_6|0.38147508943|0.169980525538
ABC19980304.1830.1636_13_7|0.238484283383|0.167543573233
ABC19980304.1830.1636_13_4|0.288786055164|0.123922523429
ABC19980304.1830.1636_13_5|0.408488956782|0.165328570221
ABC19980304.1830.1636_13_2|0.232084832377|0.244606852814
ABC19980304.1830.1636_13_3|0.419973362834|0.0875840705614
ABC19980304.1830.1636_13_0|0.123922523429|0.288786055164
ABC19980304.1830.1636_13_1|0.232084832377|0.244606852814
wsj_0816_3_19|0.242984538882|0.240881120119
wsj_0816_3_18|0.265293339115|0.200686663776
wsj_0816_3_11|0.141868973971|0.280025646887
wsj_0816_3_10|0.0|0.0
wsj_0816_3_13|0.186392001156|0.220755330154
wsj_0816_3_12|0.191478369409|0.345502588431
wsj_0816_3_15|0.180451629233|0.273959152729
wsj_0816_3_14|0.19878027138|0.261734635213
wsj_0816_3_17|0.0993901356898|0.309322750706
wsj_0816_3_16|0.063616167296|0.413505087424
APW19980227.0494_14_9|0.307130016587|0.178863212537
APW19980227.0494_14_8|0.312675052877|0.188799607533
APW19980227.0494_14_3|0.390843816096|0.134856862524
APW19980227.0494_14_2|0.0|0.0
APW19980227.0494_14_1|0.169061787994|0.283278662631
APW19980227.0494_14_0|0.247845046857|0.244357431293
APW19980227.0494_14_7|0.248964518884|0.238505080075
APW19980227.0494_14_6|0.35712747308|0.124714586263
APW19980227.0494_14_5|0.301029995664|0.0
APW19980227.0494_14_4|0.407690588808|0.131418106365
CNN19980213.2130.0155_12_2|0.220017312769|0.252130633651
CNN19980213.2130.0155_12_3|0.244606852814|0.232084832377
wsj_1014_8_5|0.0|0.356910866199
CNN19980213.2130.0155_12_1|0.145687058955|0.311418650651
CNN19980213.2130.0155_12_6|0.155630250077|0.281746014489
CNN19980213.2130.0155_12_7|0.0|0.305381490611
CNN19980213.2130.0155_12_4|0.313854051126|0.16121737396
wsj_1014_8_0|0.155630250077|0.281746014489
APW19980227.0494_18_40|0.0486492510202|0.337082268704
APW19980227.0494_18_41|0.0802746655104|0.295185298073
wsj_1014_8_9|0.273959152729|0.180451629233
wsj_1014_8_8|0.100568553477|0.308857470439
AP900816-0139_44_9|0.180451629233|0.273959152729
AP900816-0139_44_8|0.19878027138|0.261734635213
AP900816-0139_44_1|0.137128839992|0.27134857279
AP900816-0139_44_0|0.0|0.313094507065
AP900816-0139_44_3|0.19033999348|0.26735400287
AP900816-0139_44_2|0.229423468419|0.249728260428
AP900816-0139_44_5|0.197638870629|0.26780010503
AP900816-0139_44_4|0.208241325321|0.259634598964
AP900816-0139_44_7|0.177061170265|0.276518630368
AP900816-0139_44_6|0.304741958166|0.192006490235
ABC19980304.1830.1636_17_18|0.0|0.0
ABC19980304.1830.1636_17_19|0.0790555482517|0.348140136539
wsj_0135_0_8|0.327002048744|0.196033164974
wsj_0135_0_9|0.347865474914|0.190352461973
wsj_0135_0_2|0.115032899375|0.294883853793
wsj_0135_0_3|0.134380888907|0.332391128908
ABC19980304.1830.1636_17_12|0.309286988118|0.201289782148
wsj_0135_0_1|0.123922523429|0.288786055164
wsj_0135_0_6|0.295259046414|0.185244216111
ABC19980304.1830.1636_17_15|0.281746014489|0.155630250077
ABC19980304.1830.1636_17_16|0.373716627136|0.171529019352
wsj_0135_0_5|0.296624380899|0.171636605203
wsj_0292_3_22|0.0599262581599|0.313810696243
wsj_0292_3_23|0.0467145783921|0.343058038704
wsj_0292_3_20|0.0474841881707|0.333348950047
wsj_0292_3_21|0.0802746655104|0.295185298073
wsj_0292_3_26|0.0|0.0
wsj_0292_3_27|0.0802746655104|0.295185298073
wsj_0292_3_24|0.0802746655104|0.295185298073
wsj_0292_3_25|0.0694261790105|0.302877018746
wsj_0292_3_28|0.0542868733447|0.323481484098
wsj_0292_3_29|0.0802746655104|0.295185298073
ABC19980304.1830.1636_13_8|0.244606852814|0.232084832377
AP900815-0044_11_31|0.0|0.349687999582
AP900816-0139_49_4|0.0|0.0
AP900816-0139_49_5|0.27067744385|0.224148397688
AP900816-0139_49_6|0.348675285292|0.0451129073083
AP900816-0139_49_7|0.298757422661|0.214654572068
AP900816-0139_49_0|0.0772664641245|0.296958189876
AP900816-0139_49_1|0.0496950678449|0.333116808452
