WSJ900813-0157_48_0|0
wsj_0073_2_26|0
wsj_0073_2_27|0
wsj_0073_2_24|0
wsj_0073_2_25|0
wsj_0073_2_22|0
wsj_0073_2_23|0
wsj_0073_2_20|0
wsj_0073_2_21|0
NYT19980402.0453_4_8|0
NYT19980402.0453_4_9|0
NYT19980402.0453_4_4|0
NYT19980402.0453_4_5|0
NYT19980402.0453_4_6|0
NYT19980402.0453_4_7|0
NYT19980402.0453_4_0|0
NYT19980402.0453_4_1|0
NYT19980402.0453_4_2|0
NYT19980402.0453_4_3|0
wsj_0527_2_1|1
wsj_0527_2_0|0
wsj_0527_2_3|0
wsj_0527_2_2|0
wsj_0527_2_5|0
wsj_0527_2_4|0
wsj_0527_2_7|1
wsj_0527_2_6|0
wsj_0527_2_9|0
wsj_0527_2_8|0
WSJ900813-0157_12_28|0
WSJ900813-0157_12_29|0
WSJ900813-0157_12_22|0
WSJ900813-0157_12_23|0
WSJ900813-0157_12_20|0
WSJ900813-0157_12_21|0
WSJ900813-0157_12_26|0
WSJ900813-0157_12_27|0
WSJ900813-0157_12_24|0
WSJ900813-0157_12_25|0
wsj_0791_8_28|0
wsj_0791_8_25|0
wsj_0791_8_24|0
wsj_0791_8_27|0
wsj_0791_8_26|0
wsj_0791_8_21|1
wsj_0791_8_20|0
wsj_0791_8_23|0
wsj_0791_8_22|0
wsj_0781_40_18|0
wsj_0781_40_19|0
wsj_0781_40_12|0
wsj_0781_40_13|0
wsj_0781_40_10|0
wsj_0781_40_11|0
WSJ900813-0157_11_12|0
WSJ900813-0157_11_13|0
WSJ900813-0157_11_10|1
WSJ900813-0157_11_11|0
WSJ900813-0157_59_12|0
WSJ900813-0157_59_13|0
WSJ900813-0157_59_10|1
WSJ900813-0157_59_11|0
WSJ900813-0157_59_16|0
WSJ900813-0157_59_17|0
WSJ900813-0157_59_14|0
WSJ900813-0157_59_15|0
CNN19980227.2130.0067_20_12|0
CNN19980227.2130.0067_20_13|0
CNN19980227.2130.0067_20_10|0
CNN19980227.2130.0067_20_11|0
CNN19980227.2130.0067_20_16|0
CNN19980227.2130.0067_20_17|0
CNN19980227.2130.0067_20_14|0
CNN19980227.2130.0067_20_15|0
wsj_0781_34_9|0
wsj_0781_34_8|0
wsj_0586_4_21|0
wsj_0586_4_20|0
wsj_0586_4_27|0
wsj_0586_4_26|0
wsj_0781_28_38|0
wsj_0781_28_39|0
wsj_0781_28_36|0
wsj_0781_28_37|0
wsj_0781_28_34|1
wsj_0781_28_35|0
wsj_0781_28_32|0
wsj_0781_28_33|0
wsj_0781_28_30|0
wsj_0781_28_31|0
wsj_0527_5_2|0
wsj_0527_5_3|1
wsj_0527_5_0|0
wsj_0527_5_1|0
wsj_0527_5_6|1
wsj_0527_5_7|0
wsj_0527_5_4|0
wsj_0527_5_5|0
wsj_0527_5_8|0
wsj_0527_5_9|0
APW19980301.0720_3_19|0
APW19980301.0720_3_18|0
APW19980301.0720_3_13|0
APW19980301.0720_3_12|0
APW19980301.0720_3_11|0
APW19980301.0720_3_10|0
APW19980301.0720_3_17|0
APW19980301.0720_3_16|0
APW19980301.0720_3_15|1
APW19980301.0720_3_14|0
wsj_0791_1_19|0
APW19980301.0720_17_22|0
APW19980301.0720_17_23|1
APW19980301.0720_17_20|0
APW19980301.0720_17_21|0
APW19980301.0720_17_26|0
APW19980301.0720_17_27|0
APW19980301.0720_17_24|0
APW19980301.0720_17_25|0
APW19980301.0720_17_28|0
APW19980301.0720_17_29|1
wsj_0527_7_18|0
wsj_0527_7_19|1
wsj_0527_7_16|0
wsj_0527_7_17|0
wsj_0527_7_14|0
wsj_0527_7_15|0
wsj_0527_7_12|0
wsj_0527_7_13|0
wsj_0527_7_10|1
wsj_0527_7_11|0
wsj_0520_6_21|0
CNN19980227.2130.0067_22_18|0
CNN19980227.2130.0067_22_19|0
CNN19980227.2130.0067_18_31|0
CNN19980227.2130.0067_18_30|0
CNN19980227.2130.0067_22_14|0
CNN19980227.2130.0067_22_15|0
CNN19980227.2130.0067_22_16|1
CNN19980227.2130.0067_22_17|0
CNN19980227.2130.0067_22_10|0
CNN19980227.2130.0067_22_11|0
CNN19980227.2130.0067_22_12|0
CNN19980227.2130.0067_22_13|0
APW19980301.0720_15_20|0
APW19980301.0720_15_21|0
APW19980301.0720_15_22|0
wsj_0520_6_22|0
APW19980301.0720_15_24|1
APW19980301.0720_15_25|0
APW19980301.0720_15_26|0
APW19980301.0720_15_27|0
APW19980301.0720_15_28|0
wsj_0520_6_25|0
wsj_0520_6_24|0
wsj_0520_6_27|0
wsj_0520_6_26|0
WSJ900813-0157_50_24|0
WSJ900813-0157_50_25|0
WSJ900813-0157_50_26|0
WSJ900813-0157_50_27|0
WSJ900813-0157_50_20|1
WSJ900813-0157_50_21|0
WSJ900813-0157_50_22|0
WSJ900813-0157_50_23|1
WSJ900813-0157_50_28|1
WSJ900813-0157_50_29|0
APW19980301.0720_1_11|0
APW19980301.0720_1_10|0
APW19980301.0720_1_13|0
APW19980301.0720_1_12|1
APW19980301.0720_1_15|0
APW19980301.0720_1_14|1
APW19980301.0720_1_17|0
APW19980301.0720_1_16|0
APW19980301.0720_1_19|0
APW19980301.0720_1_18|0
APW19980301.0720_10_8|0
APW19980301.0720_10_9|0
WSJ900813-0157_40_8|0
CNN19980227.2130.0067_7_0|0
CNN19980227.2130.0067_7_1|0
CNN19980227.2130.0067_7_2|0
APW19980301.0720_10_3|0
APW19980301.0720_10_4|0
APW19980301.0720_10_5|1
APW19980301.0720_10_6|0
APW19980301.0720_10_7|0
wsj_0781_30_9|0
WSJ900813-0157_40_4|0
wsj_0781_30_8|0
WSJ900813-0157_40_5|1
wsj_0527_1_14|0
wsj_0527_1_15|0
wsj_0527_1_16|0
wsj_0527_1_17|0
wsj_0527_1_10|0
wsj_0527_1_11|0
wsj_0527_1_12|0
wsj_0781_30_4|1
wsj_0781_41_1|0
wsj_0781_41_0|0
wsj_0781_41_3|0
wsj_0781_41_2|0
wsj_0527_1_18|0
wsj_0527_1_19|0
wsj_0781_41_7|0
wsj_0781_41_6|0
WSJ900813-0157_5_6|0
WSJ900813-0157_5_7|1
WSJ900813-0157_5_4|0
WSJ900813-0157_5_5|0
WSJ900813-0157_5_2|1
WSJ900813-0157_5_3|0
WSJ900813-0157_5_0|0
WSJ900813-0157_5_1|0
WSJ900813-0157_5_8|0
WSJ900813-0157_5_9|0
WSJ900813-0157_44_25|0
WSJ900813-0157_44_24|0
WSJ900813-0157_44_27|0
WSJ900813-0157_44_26|0
WSJ900813-0157_44_21|0
WSJ900813-0157_44_20|1
WSJ900813-0157_44_23|0
WSJ900813-0157_44_22|0
WSJ900813-0157_44_28|0
PRI19980303.2000.2550_2_16|0
wsj_0781_48_8|0
wsj_0781_48_9|0
wsj_0781_48_0|0
wsj_0781_48_1|0
wsj_0781_48_2|0
wsj_0781_48_3|0
wsj_0781_48_4|0
wsj_0781_48_5|0
wsj_0781_48_6|0
wsj_0781_48_7|0
PRI19980303.2000.2550_2_15|0
WSJ900813-0157_37_8|0
WSJ900813-0157_37_9|0
WSJ900813-0157_37_0|0
WSJ900813-0157_37_1|0
WSJ900813-0157_37_2|0
WSJ900813-0157_37_3|0
WSJ900813-0157_37_4|0
WSJ900813-0157_37_5|0
WSJ900813-0157_37_6|0
WSJ900813-0157_37_7|0
wsj_0471_3_12|0
wsj_0471_3_13|0
wsj_0471_3_10|0
wsj_0471_3_11|0
wsj_0471_3_16|0
wsj_0471_3_17|0
wsj_0471_3_14|0
wsj_0471_3_15|0
wsj_0471_3_18|0
WSJ900813-0157_44_7|0
wsj_0520_6_32|0
wsj_0520_6_33|0
wsj_0520_6_30|0
wsj_0520_6_31|0
wsj_0520_6_36|0
wsj_0520_6_37|0
wsj_0520_6_34|0
wsj_0520_6_35|0
PRI19980303.2000.2550_24_36|0
PRI19980303.2000.2550_24_34|0
PRI19980303.2000.2550_24_35|0
PRI19980303.2000.2550_24_32|1
PRI19980303.2000.2550_24_33|0
PRI19980303.2000.2550_24_30|0
PRI19980303.2000.2550_24_31|0
wsj_0471_0_26|1
wsj_0471_0_27|0
wsj_0781_6_9|0
wsj_0471_0_25|1
wsj_0471_0_22|0
wsj_0471_0_23|0
wsj_0471_0_20|0
wsj_0471_0_21|1
wsj_0471_0_28|0
wsj_0471_0_29|1
WSJ900813-0157_26_25|0
WSJ900813-0157_26_24|0
WSJ900813-0157_26_27|0
WSJ900813-0157_26_26|0
WSJ900813-0157_26_21|0
WSJ900813-0157_26_20|0
WSJ900813-0157_26_23|0
WSJ900813-0157_26_22|1
WSJ900813-0157_23_13|0
WSJ900813-0157_23_12|0
WSJ900813-0157_23_11|1
APW19980306.1001_7_7|0
WSJ900813-0157_26_29|1
WSJ900813-0157_26_28|0
WSJ900813-0157_23_15|0
WSJ900813-0157_23_14|0
wsj_0781_6_8|1
wsj_0527_12_6|0
wsj_0527_12_5|1
wsj_0527_12_4|0
wsj_0527_12_3|0
wsj_0527_12_2|0
wsj_0527_12_1|0
wsj_0527_12_0|0
wsj_0527_12_9|0
wsj_0527_12_8|0
PRI19980303.2000.2550_9_0|0
PRI19980303.2000.2550_9_1|0
PRI19980303.2000.2550_9_2|0
PRI19980303.2000.2550_9_3|0
PRI19980303.2000.2550_9_4|0
PRI19980303.2000.2550_9_5|0
PRI19980303.2000.2550_9_6|0
PRI19980303.2000.2550_9_7|0
PRI19980303.2000.2550_9_8|0
PRI19980303.2000.2550_9_9|0
WSJ900813-0157_47_11|0
wsj_0586_74_2|0
wsj_0586_74_3|0
wsj_0586_74_0|0
wsj_0586_74_1|0
wsj_0586_74_6|0
wsj_0586_74_7|0
wsj_0586_74_4|0
wsj_0586_74_5|0
wsj_0586_74_8|0
WSJ900813-0157_47_10|0
wsj_0781_4_1|0
wsj_0781_4_0|0
wsj_0781_4_3|0
wsj_0781_4_2|0
wsj_0781_4_5|0
wsj_0781_4_4|0
wsj_0781_4_7|0
wsj_0781_4_6|0
wsj_0781_4_9|0
wsj_0781_4_8|0
NYT19980402.0453_4_21|0
NYT19980402.0453_4_20|0
NYT19980402.0453_4_27|0
NYT19980402.0453_4_26|1
NYT19980402.0453_4_25|0
NYT19980402.0453_4_24|0
PRI19980303.2000.2550_3_12|0
WSJ900813-0157_47_13|0
APW19980306.1001_12_18|0
APW19980306.1001_12_19|0
WSJ900813-0157_47_12|0
wsj_0781_11_29|0
wsj_0781_11_28|0
wsj_0781_11_21|0
wsj_0781_40_16|0
wsj_0781_11_23|0
wsj_0781_11_22|0
wsj_0781_11_25|0
wsj_0781_11_24|0
wsj_0781_11_27|1
wsj_0781_40_17|0
NYT19980402.0453_11_11|0
NYT19980402.0453_11_10|0
NYT19980402.0453_11_13|0
NYT19980402.0453_11_12|0
NYT19980402.0453_11_15|0
wsj_0781_40_14|0
PRI19980303.2000.2550_9_12|1
wsj_0781_40_15|0
PRI19980303.2000.2550_15_8|0
PRI19980303.2000.2550_15_9|0
PRI19980303.2000.2550_15_6|0
PRI19980303.2000.2550_15_7|0
PRI19980303.2000.2550_15_4|0
PRI19980303.2000.2550_15_5|0
PRI19980303.2000.2550_15_2|0
PRI19980303.2000.2550_15_3|1
PRI19980303.2000.2550_15_0|0
PRI19980303.2000.2550_15_1|0
WSJ900813-0157_47_14|0
CNN19980227.2130.0067_24_8|0
CNN19980227.2130.0067_24_9|0
CNN19980227.2130.0067_24_4|1
CNN19980227.2130.0067_24_5|0
CNN19980227.2130.0067_24_6|0
CNN19980227.2130.0067_24_7|0
CNN19980227.2130.0067_24_0|0
CNN19980227.2130.0067_24_1|0
CNN19980227.2130.0067_24_2|1
CNN19980227.2130.0067_24_3|0
wsj_0781_1_34|0
wsj_0781_1_35|0
wsj_0781_1_36|0
wsj_0781_1_37|0
wsj_0781_1_30|0
wsj_0781_1_31|0
wsj_0781_1_32|0
wsj_0781_1_33|0
wsj_0781_1_38|0
wsj_0781_1_39|0
WSJ900813-0157_59_19|0
WSJ900813-0157_47_16|0
wsj_0798_7_22|0
wsj_0798_7_21|0
wsj_0798_7_20|0
wsj_0586_4_23|0
WSJ900813-0157_49_9|0
wsj_0586_4_22|0
WSJ900813-0157_49_7|0
WSJ900813-0157_49_6|0
WSJ900813-0157_49_5|0
WSJ900813-0157_49_4|0
WSJ900813-0157_49_3|0
WSJ900813-0157_49_2|0
WSJ900813-0157_49_1|0
WSJ900813-0157_49_0|0
wsj_0586_4_25|0
wsj_0586_4_24|0
wsj_0586_36_8|0
wsj_0586_36_9|0
wsj_0781_34_0|0
wsj_0586_36_0|0
wsj_0586_36_1|0
wsj_0586_36_2|0
wsj_0586_36_3|0
wsj_0586_36_4|0
wsj_0586_36_5|0
wsj_0586_36_6|0
wsj_0586_36_7|0
wsj_0781_18_13|0
wsj_0781_18_12|0
wsj_0781_18_11|0
wsj_0781_34_2|0
wsj_0781_18_17|0
wsj_0781_18_16|0
wsj_0781_18_15|0
wsj_0781_18_14|0
wsj_0781_34_5|0
wsj_0781_18_19|0
wsj_0781_18_18|0
wsj_0781_34_4|0
WSJ900813-0157_41_7|0
WSJ900813-0157_41_6|0
WSJ900813-0157_41_5|0
WSJ900813-0157_41_4|0
WSJ900813-0157_41_3|0
wsj_0781_34_7|0
wsj_0791_1_18|0
WSJ900813-0157_41_0|0
wsj_0781_34_6|0
WSJ900813-0157_41_9|0
WSJ900813-0157_41_8|0
wsj_0471_4_9|0
wsj_0471_4_8|0
wsj_0471_4_3|0
wsj_0471_4_2|0
wsj_0471_4_1|1
wsj_0471_4_0|0
wsj_0471_4_7|0
wsj_0471_4_6|1
wsj_0471_4_5|0
wsj_0471_4_4|0
APW19980306.1001_20_16|0
APW19980301.0720_8_29|0
APW19980301.0720_8_28|0
APW19980301.0720_8_27|0
APW19980301.0720_8_26|1
APW19980301.0720_8_25|0
APW19980301.0720_8_24|0
APW19980301.0720_8_23|0
APW19980301.0720_8_22|0
APW19980301.0720_8_21|0
APW19980301.0720_8_20|0
wsj_0073_5_12|0
wsj_0073_5_10|0
wsj_0073_5_11|0
PRI19980303.2000.2550_23_21|0
wsj_0798_5_10|1
wsj_0798_5_11|0
CNN19980227.2130.0067_12_13|0
CNN19980227.2130.0067_12_12|1
CNN19980227.2130.0067_12_11|0
CNN19980227.2130.0067_12_10|0
wsj_0798_5_12|0
wsj_0798_5_13|0
wsj_0798_5_14|0
wsj_0798_5_15|0
wsj_0798_5_16|0
wsj_0798_5_17|0
wsj_0586_73_11|0
wsj_0586_73_10|0
wsj_0586_73_13|0
wsj_0586_73_12|0
CNN19980227.2130.0067_16_17|0
CNN19980227.2130.0067_16_16|0
CNN19980227.2130.0067_16_15|0
CNN19980227.2130.0067_16_14|0
CNN19980227.2130.0067_16_13|0
CNN19980227.2130.0067_16_12|0
CNN19980227.2130.0067_16_11|0
CNN19980227.2130.0067_16_10|0
CNN19980227.2130.0067_16_19|0
CNN19980227.2130.0067_16_18|1
wsj_0781_28_18|0
wsj_0781_28_19|0
wsj_0781_28_10|1
wsj_0781_28_11|0
wsj_0781_28_12|1
wsj_0781_28_13|0
wsj_0781_28_14|0
wsj_0781_28_15|0
wsj_0781_28_16|0
wsj_0781_28_17|0
ABC19980120.1830.0957_0_11|0
CNN19980227.2130.0067_18_19|0
CNN19980227.2130.0067_18_18|0
wsj_0586_28_3|0
wsj_0586_28_2|1
wsj_0586_28_5|0
wsj_0586_28_4|0
wsj_0586_28_7|0
wsj_0586_28_6|0
CNN19980227.2130.0067_18_11|0
CNN19980227.2130.0067_18_10|0
CNN19980227.2130.0067_18_13|0
CNN19980227.2130.0067_18_12|0
CNN19980227.2130.0067_18_15|0
CNN19980227.2130.0067_18_14|0
CNN19980227.2130.0067_18_17|0
CNN19980227.2130.0067_18_16|0
ABC19980120.1830.0957_6_10|0
ABC19980120.1830.0957_6_11|0
wsj_0586_20_9|0
wsj_0586_20_8|0
wsj_0586_57_12|0
wsj_0586_57_11|0
wsj_0586_57_10|0
wsj_0586_20_1|0
wsj_0586_20_0|0
wsj_0586_20_3|0
wsj_0586_20_2|1
wsj_0586_20_5|0
wsj_0586_20_4|0
wsj_0586_20_7|0
wsj_0586_20_6|0
wsj_0781_24_18|0
wsj_0781_24_19|0
wsj_0781_24_14|0
wsj_0781_24_15|0
wsj_0781_24_16|0
wsj_0781_24_17|0
wsj_0781_24_10|0
wsj_0781_24_11|0
wsj_0781_24_12|0
wsj_0781_24_13|0
WSJ900813-0157_0_22|0
WSJ900813-0157_0_23|0
WSJ900813-0157_0_20|0
WSJ900813-0157_0_21|1
WSJ900813-0157_0_24|0
WSJ900813-0157_0_25|0
wsj_0781_26_16|0
wsj_0781_26_17|1
wsj_0781_26_14|0
wsj_0781_26_15|0
wsj_0781_26_12|1
wsj_0781_26_13|0
wsj_0781_26_10|0
wsj_0781_26_11|0
wsj_0781_26_18|0
wsj_0781_26_19|0
wsj_0798_3_12|0
wsj_0798_3_13|0
wsj_0798_3_10|0
wsj_0798_3_11|0
wsj_0798_3_16|0
wsj_0798_3_14|0
wsj_0798_3_15|0
wsj_0798_0_9|0
wsj_0798_0_8|0
wsj_0798_0_7|0
wsj_0798_0_6|0
wsj_0798_0_5|0
wsj_0798_0_4|1
wsj_0798_0_3|0
wsj_0798_0_2|0
wsj_0798_0_1|0
wsj_0798_0_0|0
ABC19980120.1830.0957_21_23|0
ABC19980120.1830.0957_21_22|0
ABC19980120.1830.0957_21_21|0
ABC19980120.1830.0957_21_20|0
wsj_0798_8_3|1
wsj_0798_8_2|0
ABC19980120.1830.0957_21_25|0
ABC19980120.1830.0957_21_24|0
wsj_0798_8_9|1
wsj_0798_8_8|0
wsj_0520_13_7|0
wsj_0520_13_6|0
wsj_0520_13_5|0
wsj_0520_13_4|0
wsj_0520_13_3|0
wsj_0520_13_2|0
wsj_0520_13_1|1
wsj_0520_13_0|0
wsj_0520_13_9|0
wsj_0520_13_8|0
CNN19980227.2130.0067_18_33|0
CNN19980227.2130.0067_18_32|0
wsj_0520_6_18|0
wsj_0520_6_19|0
wsj_0520_6_10|0
wsj_0520_6_11|0
wsj_0520_6_12|0
wsj_0520_6_13|0
wsj_0520_6_14|0
wsj_0520_6_15|0
wsj_0520_6_16|0
wsj_0520_6_17|0
APW19980306.1001_14_2|1
APW19980306.1001_14_3|0
APW19980306.1001_14_0|0
APW19980306.1001_14_1|0
APW19980306.1001_14_6|0
APW19980306.1001_14_7|0
APW19980306.1001_14_4|1
APW19980306.1001_14_5|0
APW19980306.1001_14_8|0
APW19980306.1001_14_9|1
WSJ900813-0157_4_20|0
wsj_0586_66_7|0
CNN19980227.2130.0067_19_4|1
wsj_0586_66_5|0
wsj_0586_66_4|0
wsj_0586_66_3|0
wsj_0586_66_2|0
wsj_0586_66_1|0
wsj_0586_30_15|0
CNN19980227.2130.0067_19_6|0
wsj_0586_66_9|0
wsj_0586_66_8|0
CNN19980227.2130.0067_19_7|0
APW19980306.1001_12_12|0
CNN19980227.2130.0067_19_0|0
CNN19980227.2130.0067_19_1|0
wsj_0586_30_12|1
CNN19980227.2130.0067_19_3|0
ABC19980120.1830.0957_5_5|0
ABC19980120.1830.0957_5_4|0
ABC19980120.1830.0957_5_7|0
ABC19980120.1830.0957_5_6|0
ABC19980120.1830.0957_5_1|0
ABC19980120.1830.0957_5_0|0
ABC19980120.1830.0957_5_3|0
ABC19980120.1830.0957_5_2|0
ABC19980120.1830.0957_5_9|0
ABC19980120.1830.0957_5_8|0
PRI19980303.2000.2550_13_5|0
wsj_0586_30_18|0
wsj_0586_30_19|0
APW19980301.0720_15_29|0
wsj_0527_2_19|0
wsj_0527_2_18|0
wsj_0527_2_11|0
wsj_0527_2_10|0
wsj_0527_2_13|0
wsj_0527_2_12|1
wsj_0527_2_15|0
wsj_0527_2_14|0
wsj_0527_2_17|0
wsj_0527_2_16|0
wsj_0586_3_2|0
VOA19980501.1800.0355_4_8|0
VOA19980501.1800.0355_4_9|0
VOA19980501.1800.0355_4_6|1
VOA19980501.1800.0355_4_7|1
VOA19980501.1800.0355_4_4|0
VOA19980501.1800.0355_4_5|0
VOA19980501.1800.0355_4_2|1
VOA19980501.1800.0355_4_3|0
VOA19980501.1800.0355_4_0|0
VOA19980501.1800.0355_4_1|0
WSJ900813-0157_33_29|0
WSJ900813-0157_33_28|0
WSJ900813-0157_33_23|0
WSJ900813-0157_33_22|0
WSJ900813-0157_33_21|0
WSJ900813-0157_33_20|0
WSJ900813-0157_33_27|0
WSJ900813-0157_33_26|0
WSJ900813-0157_33_25|0
WSJ900813-0157_33_24|0
wsj_0520_9_20|0
wsj_0520_9_11|0
wsj_0520_9_22|0
wsj_0520_9_23|0
wsj_0520_9_24|0
wsj_0520_9_25|0
wsj_0520_9_26|0
wsj_0520_9_10|1
wsj_0520_9_28|0
wsj_0520_9_29|0
wsj_0781_45_7|0
CNN19980227.2130.0067_12_9|0
CNN19980227.2130.0067_12_8|1
CNN19980227.2130.0067_12_3|0
CNN19980227.2130.0067_12_2|0
CNN19980227.2130.0067_12_1|0
CNN19980227.2130.0067_12_0|0
CNN19980227.2130.0067_12_7|0
CNN19980227.2130.0067_12_6|0
CNN19980227.2130.0067_12_5|0
CNN19980227.2130.0067_12_4|0
wsj_0520_9_17|0
wsj_0586_67_8|0
wsj_0586_67_9|0
wsj_0586_67_6|0
wsj_0586_67_7|0
wsj_0586_67_4|0
wsj_0520_9_16|0
wsj_0586_67_2|0
wsj_0586_67_3|0
wsj_0586_67_0|0
wsj_0586_67_1|0
WSJ900813-0157_55_4|0
WSJ900813-0157_55_5|1
WSJ900813-0157_55_6|0
WSJ900813-0157_55_7|0
WSJ900813-0157_55_0|0
WSJ900813-0157_55_1|0
WSJ900813-0157_55_2|0
WSJ900813-0157_55_3|0
wsj_0798_5_2|0
wsj_0798_5_3|1
wsj_0798_5_0|0
wsj_0798_5_1|0
WSJ900813-0157_55_8|0
WSJ900813-0157_55_9|1
wsj_0798_5_4|0
wsj_0798_5_5|0
PRI19980303.2000.2550_13_7|1
NYT19980402.0453_11_9|0
NYT19980402.0453_11_8|1
NYT19980402.0453_11_1|0
NYT19980402.0453_11_0|0
NYT19980402.0453_11_3|0
NYT19980402.0453_11_2|0
NYT19980402.0453_11_5|0
NYT19980402.0453_11_4|0
NYT19980402.0453_11_7|0
NYT19980402.0453_11_6|0
wsj_0781_11_2|0
wsj_0781_11_3|0
wsj_0781_11_0|0
wsj_0781_11_1|0
wsj_0781_11_6|0
wsj_0781_11_7|0
wsj_0781_11_4|0
wsj_0781_11_5|0
wsj_0781_11_8|0
wsj_0781_11_9|0
wsj_0073_4_24|0
wsj_0073_4_25|0
wsj_0073_4_26|0
wsj_0073_4_27|0
wsj_0073_4_20|0
wsj_0073_4_21|0
wsj_0073_4_22|0
wsj_0073_4_23|1
wsj_0781_19_2|0
wsj_0781_19_3|0
wsj_0781_19_0|0
wsj_0781_19_1|0
wsj_0781_19_6|0
wsj_0781_19_7|0
wsj_0781_19_4|0
wsj_0781_19_5|1
wsj_0798_7_19|0
