wsj_0816_1_13|1
wsj_0816_1_12|1
wsj_0816_1_11|1
wsj_0816_1_10|1
wsj_0816_1_15|1
wsj_0816_1_14|1
APW19980227.0468_0_45|0
APW19980227.0468_0_44|0
APW19980227.0468_0_41|1
APW19980227.0468_0_40|1
APW19980227.0468_0_43|1
APW19980227.0468_0_42|1
wsj_0132_4_11|1
wsj_0132_4_10|1
wsj_0132_4_13|1
wsj_0132_4_12|1
wsj_0132_4_15|1
wsj_0132_4_14|1
wsj_0132_4_17|1
wsj_0132_4_16|1
wsj_0132_4_18|0
ABC19980304.1830.1636_13_8|1
ABC19980304.1830.1636_13_9|0
ABC19980304.1830.1636_13_6|1
ABC19980304.1830.1636_13_7|1
ABC19980304.1830.1636_13_4|1
ABC19980304.1830.1636_13_5|1
ABC19980304.1830.1636_13_2|1
ABC19980304.1830.1636_13_3|1
ABC19980304.1830.1636_13_0|1
ABC19980304.1830.1636_13_1|1
wsj_0816_3_19|1
wsj_0816_3_18|1
wsj_0816_3_11|1
wsj_0816_3_10|0
wsj_0816_3_13|1
wsj_0816_3_12|1
wsj_0816_3_15|1
wsj_0816_3_14|1
wsj_0816_3_17|1
wsj_0816_3_16|1
APW19980227.0494_14_9|1
APW19980227.0494_14_8|1
APW19980227.0494_14_3|1
APW19980227.0494_14_2|1
APW19980227.0494_14_1|1
APW19980227.0494_14_0|1
APW19980227.0494_14_7|1
APW19980227.0494_14_6|1
APW19980227.0494_14_5|1
APW19980227.0494_14_4|1
wsj_1014_8_7|0
wsj_1014_8_6|0
wsj_1014_8_5|0
wsj_1014_8_4|0
wsj_1014_8_3|1
wsj_1014_8_2|1
wsj_1014_8_1|1
wsj_1014_8_0|1
APW19980227.0494_18_40|1
APW19980227.0494_18_41|1
APW19980227.0494_18_42|0
wsj_1014_8_8|1
AP900816-0139_44_9|1
AP900816-0139_44_8|1
AP900816-0139_44_1|1
AP900816-0139_44_0|0
AP900816-0139_44_3|1
AP900816-0139_44_2|1
AP900816-0139_44_5|1
AP900816-0139_44_4|1
AP900816-0139_44_7|1
AP900816-0139_44_6|1
ABC19980304.1830.1636_17_18|1
ABC19980304.1830.1636_17_19|1
wsj_0135_0_8|1
wsj_0135_0_9|1
wsj_0135_0_2|1
wsj_0135_0_3|1
wsj_0135_0_0|1
wsj_0135_0_1|1
wsj_0135_0_6|1
wsj_0135_0_7|1
wsj_0135_0_4|1
wsj_0135_0_5|1
wsj_0292_3_22|1
wsj_0292_3_23|1
wsj_0292_3_20|1
wsj_0292_3_21|1
wsj_0292_3_26|1
wsj_0292_3_27|1
wsj_0292_3_24|1
wsj_0292_3_25|1
wsj_0292_3_28|1
wsj_0292_3_29|1
wsj_0575_25_30|0
wsj_0348_6_31|1
AP900816-0139_49_4|1
AP900816-0139_49_5|1
AP900816-0139_49_6|1
AP900816-0139_49_7|1
AP900816-0139_49_0|1
AP900816-0139_49_1|1
AP900816-0139_49_2|1
AP900816-0139_49_3|1
AP900816-0139_49_8|1
AP900816-0139_49_9|1
AP900816-0139_41_8|1
AP900816-0139_41_9|1
AP900816-0139_41_4|1
AP900816-0139_41_5|1
AP900816-0139_41_6|1
AP900816-0139_41_7|1
AP900816-0139_41_0|1
AP900816-0139_41_1|1
AP900816-0139_41_2|1
AP900816-0139_41_3|1
wsj_1014_26_2|1
wsj_1014_26_3|1
wsj_1014_26_0|1
wsj_1014_26_1|1
